IR,RED,X,Y,Z,HR,RR,SP02,ERROR_RATE
253130,184536,-0.182148,0.253206,0.924751,75,23.4375,99.5777325931597,0
252853,184615,-0.18515,0.249202,0.932758,75,23.4375,99.5777325931597,0
252241,184362,-0.186151,0.2462,0.929755,75,23.4375,99.5777325931597,0
252166,184290,-0.186151,0.242197,0.925752,75,23.4375,99.5777325931597,0
252299,184260,-0.182148,0.252205,0.927754,75,23.4375,99.5777325931597,0
252354,184308,-0.189154,0.248202,0.925752,83.3333333333333,23.4375,89.8190221387258,0
252416,184284,-0.193157,0.253206,0.928755,83.3333333333333,23.4375,89.8190221387258,0
252651,184347,-0.193157,0.252205,0.924751,83.3333333333333,23.4375,89.8190221387258,0
252844,184476,-0.192156,0.254207,0.929755,83.3333333333333,23.4375,89.8190221387258,0
253106,184524,-0.198161,0.251204,0.925752,83.3333333333333,23.4375,89.8190221387258,0
253327,184635,-0.195159,0.251204,0.919747,83.3333333333333,23.4375,89.8190221387258,0
253682,184756,-0.203165,0.255207,0.924751,83.3333333333333,23.4375,89.8190221387258,0
253288,184815,-0.195159,0.256208,0.920748,83.3333333333333,23.4375,89.8190221387258,0
253084,184658,-0.199162,0.256208,0.92275,83.3333333333333,23.4375,89.8190221387258,0
253152,184647,-0.202164,0.257209,0.912742,75,23.4375,98.6684378558743,0
253339,184679,-0.201163,0.261212,0.918746,75,23.4375,98.6684378558743,0
253372,184765,-0.199162,0.259211,0.919747,75,23.4375,98.6684378558743,0
253490,184759,-0.198161,0.25821,0.927754,75,23.4375,98.6684378558743,0
253557,184772,-0.195159,0.256208,0.926753,75,20.8333333333333,98.6684378558743,0
253670,184764,-0.192156,0.259211,0.925752,75,20.8333333333333,98.6684378558743,0
253842,184810,-0.195159,0.256208,0.926753,75,20.8333333333333,98.6684378558743,0
253975,184887,-0.189154,0.255207,0.914743,75,20.8333333333333,98.6684378558743,0
253724,184889,-0.194158,0.257209,0.921749,75,20.8333333333333,98.6684378558743,0
253138,184674,-0.190155,0.253206,0.925752,75,20.8333333333333,98.6684378558743,0
253030,184539,-0.189154,0.250203,0.923751,83.3333333333333,20.8333333333333,97.4875707673372,0
252979,184511,-0.187152,0.252205,0.930756,83.3333333333333,20.8333333333333,97.4875707673372,0
252948,184487,-0.18515,0.253206,0.927754,83.3333333333333,20.8333333333333,97.4875707673372,0
253037,184446,-0.18515,0.250203,0.926753,83.3333333333333,20.8333333333333,97.4875707673372,0
253118,184502,-0.180146,0.248202,0.931757,83.3333333333333,20.8333333333333,97.4875707673372,0
253243,184515,-0.186151,0.251204,0.924751,83.3333333333333,20.8333333333333,97.4875707673372,0
